0	0
1	0
2	0
3	0.42172991902215
4	0.174366258284708
5	0.132587725421397
6	0.180007214011347
7	0.196917419326567
8	0.0972862393968108
9	0.120184609539942
10	0.0884787359831312
11	0.0795056433050273
12	0.0947846939865793
13	0.0845326762162019
14	0.0793369938292662
15	0.0795371653579025
16	0.0737049591647238
17	0.0789202699182412
18	0.0718427016270515
19	0.0647633310659499
20	0.0676933407431609
21	0.0671933518327532
22	0.0621828206502231
23	0.0669046470210515
24	0.0590317664650125
25	0.0576141606076334
26	0.062489767430273
27	0.0550115828094031
28	0.0595288402735217
29	0.066424520909589
30	0.0592887808319636
31	0.0649064942361778
32	0.0623583742482399
33	0.0680695751454191
34	0.0651052996557911
35	0.0716280054020218
36	0.0674988991647349
37	0.0830420903016461
38	0.087344216222308
39	0.0837683772760888
40	0.0918926256036666
41	0.100500204929426
42	0.107190061113301
43	0.104873237382802
44	0.11274301495118
45	0.112944520985463
46	0.124768878802917
47	0.11617034537462
48	0.155915496524455
49	0.136283941071607
50	0.140806047743925
51	0.170022293540075
52	0.142727444503069
53	0.190816297454754
54	0.170160471141591
55	0.176841392622751
56	0.126605234161222
57	0.130723806117712
58	0.191331202406837
59	0.0929523318539458
60	0.121179858498136
61	0.175100921971205
62	0.0634309024306591
63	0.096403078315009
64	0.0770962714389325
65	0.141941925393127
66	0
